timestamp,experiment_id,project_name,duration,emissions,energy_consumed,country_name,country_iso_code,region,on_cloud,cloud_provider,cloud_region
2024-04-23T18:35:30,66772cf8-ab62-4776-b410-fb47e5d012c8,wanda,166.38477158546448,0.004940633739734245,0.008108480237213255,Denmark,DNK,,N,,
2024-04-25T10:27:10,18cea725-36f7-4c70-b66f-09079381321b,wanda,186.65285396575928,0.005121331962201521,0.008405038946674338,Denmark,DNK,,N,,
2024-04-25T10:36:16,57bd7779-73d4-4b13-9cd3-1787b16cdda9,wanda,182.8889124393463,0.004147112380043721,0.006806167092421571,Denmark,DNK,,N,,
2024-04-25T10:40:11,b39eb291-f2ac-4838-8cda-ce6e27f49652,wanda,181.32285618782043,0.004115725303373919,0.006754655180329363,Denmark,DNK,,N,,
2024-04-25T10:43:35,19791cb8-be5a-4bb2-91a1-91fc93f6456b,wanda,168.3242907524109,0.004452758709657688,0.007307788413451721,Denmark,DNK,,N,,
2024-04-25T10:47:20,51becf84-5e22-4fff-bc92-aaf93834a11d,wanda,171.05665111541748,0.005232930890417737,0.008588193123163454,Denmark,DNK,,N,,
2024-04-25T10:50:44,0ed1d43d-fbcc-4693-abcc-b621e1a94159,wanda,162.77791905403137,0.004051579228493849,0.006649379782908823,Denmark,DNK,,N,,
2024-04-25T10:54:02,a691c39e-f59f-4913-b8e0-9e59418d08c2,wanda,161.69352674484253,0.004004390142185905,0.006571933893596514,Denmark,DNK,,N,,
2024-04-25T12:06:37,8400cc1f-393b-4c2c-881b-e46a584afd59,wanda,182.65470480918884,0.0041570849089409695,0.006822533829512008,Denmark,DNK,,N,,
2024-04-25T12:10:36,d8ad8b4e-b1c0-4145-8ae7-5ac5e03af213,wanda,179.16866397857666,0.004250761778257559,0.006976274641632688,Denmark,DNK,,N,,
2024-04-25T12:14:00,1ac1abb1-611e-4624-be03-19dda7c0b213,wanda,165.04260921478271,0.004103911079909857,0.006735265886865662,Denmark,DNK,,N,,
2024-04-25T12:17:18,c7f7467b-1f41-4910-bd69-5fba4def2e18,wanda,164.11732363700867,0.004094177545552922,0.0067192913833648855,Denmark,DNK,,N,,
2024-04-25T12:21:13,09a5e835-8cc7-4ed0-b9d2-2a3302590042,wanda,181.91276240348816,0.0041500540523988294,0.006810994912780713,Denmark,DNK,,N,,
2024-04-25T12:24:35,8130b944-be32-4389-844a-13a6c74d6981,wanda,164.44100761413574,0.004082473596874089,0.006700083070917749,Denmark,DNK,,N,,
2024-04-25T12:28:11,44da9f6c-64de-4267-8085-7341d5ab4a4c,wanda,166.90681672096252,0.004137441560651098,0.006790295515604998,Denmark,DNK,,N,,
2024-04-25T12:34:38,d52fc70a-1c8a-4672-8c72-a0c08ff10443,wanda,352.7860960960388,0.011196062178549345,0.018374778154322636,Denmark,DNK,,N,,
2024-04-25T12:41:07,4e5a8088-fc57-4441-a54b-354306113d08,wanda,356.4255545139313,0.012086835966594225,0.019836700255145678,Denmark,DNK,,N,,
2024-04-25T12:47:49,3269a88b-6eb0-4414-a2b4-3e307c6621e6,wanda,360.12335681915283,0.011145003557250394,0.018290981652992793,Denmark,DNK,,N,,
2024-04-25T12:54:14,50fb71dc-861b-4d00-ac08-6216ad919fc7,wanda,347.6010799407959,0.010620638488167326,0.017430403026095078,Denmark,DNK,,N,,
